"ego_id","alter_id","ego_section","alter_section"
49,21,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
49,49,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
49,68,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
49,50,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
49,38,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
49,17,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
49,23,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
49,46,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
49,43,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
49,25,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
49,20,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
50,11,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
50,37,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
50,8,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
50,19,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
50,49,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
50,50,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
50,38,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
50,23,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
50,20,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
51,5,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
51,6,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
51,24,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
51,12,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
51,44,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
51,29,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
51,2,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
51,49,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
51,42,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
51,39,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
51,38,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
51,32,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
51,10,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
51,7,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
51,34,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
51,59,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
51,30,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
52,14,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
52,64,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
52,15,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
52,65,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
52,21,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
52,26,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
52,68,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
52,22,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
52,41,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
52,61,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
52,56,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
52,1,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
52,4,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
52,43,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
52,25,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
52,67,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
52,20,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
53,6,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
53,47,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
53,14,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
53,65,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
53,29,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
53,26,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
53,28,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
53,22,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
53,41,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
53,60,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
53,56,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
53,32,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
53,33,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
53,1,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
53,34,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
53,4,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
53,25,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
53,31,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
53,20,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
54,9,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
54,24,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
54,64,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
54,15,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
54,57,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
54,58,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
54,21,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
54,16,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
54,49,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
54,61,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
54,46,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
54,43,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
54,25,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
54,20,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
55,12,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
55,44,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
55,57,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
55,65,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,29,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
55,2,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,28,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,16,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,22,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,41,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,42,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,55,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,53,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,61,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,32,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,34,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,46,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
55,59,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,67,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,20,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,30,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,69,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,12,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
55,44,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
55,15,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
55,57,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
55,65,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,8,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
55,13,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
55,29,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
55,2,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,28,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,16,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,66,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
55,22,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,41,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,42,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,55,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,39,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,53,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,61,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,32,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,34,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,46,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
55,59,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,67,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,20,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,30,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
55,69,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
56,6,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
56,47,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
56,40,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
56,29,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
56,26,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
56,28,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
56,3,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
56,22,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
56,41,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
56,42,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
56,60,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
56,39,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
56,53,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
56,61,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
56,52,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
56,56,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
56,32,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
56,10,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
56,7,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
56,33,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
56,1,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
56,34,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
56,4,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
56,27,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
56,48,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
56,59,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
56,25,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
56,31,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
56,67,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
56,20,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
56,62,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
57,9,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
57,24,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
57,35,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
57,13,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
57,58,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
57,19,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
57,50,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
57,41,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
57,54,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
57,61,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
57,46,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
57,27,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
58,9,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
58,24,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
58,64,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
58,57,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
58,40,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
58,21,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
58,54,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
58,46,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
58,27,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
58,43,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
59,67,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
59,30,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
59,69,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
60,37,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
60,45,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
60,2,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
60,41,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
60,42,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
60,53,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
60,62,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
61,5,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
61,6,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
61,63,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
61,9,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
61,24,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
61,11,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
61,12,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
61,14,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
61,57,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
61,45,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
61,29,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
61,21,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
61,2,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
61,28,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
61,3,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
61,41,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
61,42,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
61,60,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
61,39,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
61,52,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
61,32,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
61,7,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
61,4,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
61,20,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
61,62,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
62,6,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
62,47,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
62,35,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
62,45,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
62,29,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
62,21,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
62,2,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
62,3,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
62,42,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
62,60,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
62,61,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
62,32,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
62,7,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
62,33,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
62,6,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
62,47,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
62,35,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
62,45,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
62,29,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
62,21,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
62,2,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
62,3,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
62,42,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
62,60,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
62,61,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
62,32,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
62,7,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
62,33,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
63,35,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
63,13,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
63,18,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
63,48,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
64,12,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
64,13,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
64,40,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
64,58,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
64,16,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
64,54,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
64,52,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
64,32,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
64,4,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
64,27,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
64,48,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
64,43,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
64,20,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
64,12,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
64,13,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
64,40,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
64,58,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
64,16,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
64,49,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
64,18,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
64,54,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
64,53,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
64,52,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
64,32,"SP25-MSBR-70340-01","SP25-MSBR-70340-02"
64,4,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
64,27,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
64,48,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
64,43,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
65,21,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
65,52,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
65,25,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
65,20,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
66,6,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
66,47,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
66,44,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
66,14,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
66,26,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
66,4,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
67,44,"SP25-MSBR-70340-02","SP25-MSBR-70340-01"
67,2,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
67,41,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
67,42,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
67,59,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
67,30,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
67,69,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
68,8,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
68,38,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
68,17,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
68,36,"SP25-MSBR-70340-01","SP25-MSBR-70340-01"
69,41,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
69,59,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
69,67,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
69,30,"SP25-MSBR-70340-02","SP25-MSBR-70340-02"
